        1402      6.27407
     -7.00000     -7.00000     -7.00000     -7.00000     -7.00000     -7.00000
     -7.00000     -7.00000     -7.00000     -7.00000     -7.00000     -7.00000
     -7.00000     -7.00000     -7.00000     -7.00000     -7.00000     -7.00000
     -7.00000     -7.00000     -7.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000     -6.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000     -5.00000
